scope,category,status,url,method,error,found_on
subdomain,broken,,https://sdm.sestama.bmkg.go.id/,GET,"HTTPSConnectionPool(host='sdm.sestama.bmkg.go.id', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='sdm.sestama.bmkg.go.id', port=443): Failed to resolve 'sdm.sestama.bmkg.go.id' ([Errno 11001] getaddrinfo failed)""))",https://ppid.bmkg.go.id
subdomain,broken,404,https://sibatik.bmkg.go.id/cdn-cgi/zaraz/s.js?z=JTdCJTIyZXhlY3V0ZWQlMjIlM0ElNUIlNUQlMkMlMjJ0JTIyJTNBJTIyU2lCYVRJSyUyMFB1c2phcmtvbSUyMEJNS0clMjIlMkMlMjJ4JTIyJTNBMC44NTY1ODUxNzk2NDM0OTclMkMlMjJ3JTIyJTNBMTI4MCUyQyUyMmglMjIlM0E3MjAlMkMlMjJqJTIyJTNBNzIwJTJDJTIyZSUyMiUzQTEyODAlMkMlMjJsJTIyJTNBJTIyaHR0cHMlM0ElMkYlMkZzaWJhdGlrLmJta2cuZ28uaWQlMkYlMjIlMkMlMjJyJTIyJTNBJTIyJTIyJTJDJTIyayUyMiUzQTI0JTJDJTIybiUyMiUzQSUyMlVURi04JTIyJTJDJTIybyUyMiUzQS00ODAlMkMlMjJxJTIyJTNBJTVCJTVEJTdE,HEAD,,https://sibatik.bmkg.go.id
subdomain,broken,400,https://sibatik.bmkg.go.id/direktorat.html,HEAD,,https://sibatik.bmkg.go.id
subdomain,broken,400,https://sibatik.bmkg.go.id/images/favicon.ico,HEAD,,https://sibatik.bmkg.go.id
subdomain,broken,404,https://sih3.bmkg.go.id,HEAD,,https://iklim.bmkg.go.id
subdomain,broken,,https://simpel.bmkg.go.id,GET,"HTTPSConnectionPool(host='simpel.bmkg.go.id', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='simpel.bmkg.go.id', port=443): Failed to resolve 'simpel.bmkg.go.id' ([Errno 11001] getaddrinfo failed)""))",https://bmkg.go.id; https://bmkg.go.id/; https://bmkg.go.id/_nuxt/--QpeBl6.js; https://bmkg.go.id/_nuxt/-Lyk7jYu.js; https://bmkg.go.id/_nuxt/1LzWCd1m.js; https://bmkg.go.id/_nuxt/3IBM3n42.js; https://bmkg.go.id/_nuxt/4ooNuis0.js; https://bmkg.go.id/_nuxt/4sxxGyVG.js; https://bmkg.go.id/_nuxt/9ZV1VRTP.js; https://bmkg.go.id/_nuxt/B-uFwpp2.js; https://bmkg.go.id/_nuxt/B6dqaLGP.js; https://bmkg.go.id/_nuxt/BUco3BOJ.js; https://bmkg.go.id/_nuxt/B_TDbcR1.js; https://bmkg.go.id/_nuxt/BahpuxSr.js; https://bmkg.go.id/_nuxt/BdeVb-ot.js; https://bmkg.go.id/_nuxt/BniGKFOy.js; https://bmkg.go.id/_nuxt/Bpq4fYIG.js; https://bmkg.go.id/_nuxt/C0wlLSwI.js; https://bmkg.go.id/_nuxt/C15Yh0vY.js; https://bmkg.go.id/_nuxt/C883yInM.js; https://bmkg.go.id/_nuxt/C9MdjlbX.js; https://bmkg.go.id/_nuxt/C9WkcRFU.js; https://bmkg.go.id/_nuxt/CBtuW2Qi.js; https://bmkg.go.id/_nuxt/CCeUEHHi.js; https://bmkg.go.id/_nuxt/CE9ua8Zl.js; https://bmkg.go.id/_nuxt/CG8adDBv.js; https://bmkg.go.id/_nuxt/CJpSaiz5.js; https://bmkg.go.id/_nuxt/CJpXr41Z.js; https://bmkg.go.id/_nuxt/CPXhvPSk.js; https://bmkg.go.id/_nuxt/CStC_4ru.js; https://bmkg.go.id/_nuxt/CWTbH6F7.js; https://bmkg.go.id/_nuxt/CanLQZQE.js; https://bmkg.go.id/_nuxt/Cgm68b7T.js; https://bmkg.go.id/_nuxt/Cjz97tfD.js; https://bmkg.go.id/_nuxt/ClC47Q59.js; https://bmkg.go.id/_nuxt/Cn5mbWhV.js; https://bmkg.go.id/_nuxt/CwRduDRI.js; https://bmkg.go.id/_nuxt/Cy-iww4h.js; https://bmkg.go.id/_nuxt/Cz-dQeDp.js; https://bmkg.go.id/_nuxt/CzD6SCtw.js; https://bmkg.go.id/_nuxt/D5TDQOCZ.js; https://bmkg.go.id/_nuxt/D64iXYvO.js; https://bmkg.go.id/_nuxt/DAUZLrcs.js; https://bmkg.go.id/_nuxt/DBL6FSSM.js; https://bmkg.go.id/_nuxt/DR-6gfA-.js; https://bmkg.go.id/_nuxt/DR-GePZy.js; https://bmkg.go.id/_nuxt/DUfJcvig.js; https://bmkg.go.id/_nuxt/DVJoZmv3.js; https://bmkg.go.id/_nuxt/DX0q5_un.js; https://bmkg.go.id/_nuxt/D_8VNHjF.js; https://bmkg.go.id/_nuxt/D_OBLm-Q.js; https://bmkg.go.id/_nuxt/Da2ywi04.js; https://bmkg.go.id/_nuxt/Dcio0EW1.js; https://bmkg.go.id/_nuxt/DfgTcM-u.js; https://bmkg.go.id/_nuxt/Djc3lbr3.js; https://bmkg.go.id/_nuxt/DkOLome-.js; https://bmkg.go.id/_nuxt/DnfuV04d.js; https://bmkg.go.id/_nuxt/DrSNWg7C.js; https://bmkg.go.id/_nuxt/DuJ00Wfz.js; https://bmkg.go.id/_nuxt/Dw6ObFCu.js; https://bmkg.go.id/_nuxt/DyHDlPCn.js; https://bmkg.go.id/_nuxt/NFn3wtp2.js; https://bmkg.go.id/_nuxt/VgrrGwnB.js; https://bmkg.go.id/_nuxt/W5ruwrjY.js; https://bmkg.go.id/_nuxt/XT0OsYrn.js; https://bmkg.go.id/_nuxt/gjX1nfdb.js; https://bmkg.go.id/_nuxt/index.D-Lqlxht.css; https://bmkg.go.id/_nuxt/nTN5fqT_.js; https://bmkg.go.id/_nuxt/nuxt-icon.MfBulapQ.css; https://bmkg.go.id/_nuxt/ssr21BZK.js; https://bmkg.go.id/_nuxt/t2Tn69YV.js; https://bmkg.go.id/_nuxt/tg5fXu_f.js; https://bmkg.go.id/_nuxt/w5tlUFmb.js; https://bmkg.go.id/_nuxt/wXnqCHSg.js; https://bmkg.go.id/_nuxt/xe-3zlXV.js; https://bmkg.go.id/artikel; https://bmkg.go.id/berita/daerah; https://bmkg.go.id/berita/kegiatan; https://bmkg.go.id/berita/kegiatan-internasional; https://bmkg.go.id/berita/utama; https://bmkg.go.id/berita/utama/bmkg-dan-kemensetneg-perkuat-kerja-sama-global-melalui-program-layanan-iklim-untuk-negara-colombo-plan; https://bmkg.go.id/berita/utama/bmkg-optimalkan-omc-di-danau-toba-dukung-ketahanan-air-dan-antisipasi-kemarau-2026; https://bmkg.go.id/berita/utama/kepala-bmkg-dorong-taruna-nusantara-siap-menuju-indonesia-emas-dalam-jumpa-tokoh-nasional; https://bmkg.go.id/cdn-cgi/zaraz/s.js?z=JTdCJTIyZXhlY3V0ZWQlMjIlM0ElNUIlNUQlMkMlMjJ0JTIyJTNBJTIyQk1LRyUyMC0lMjBCYWRhbiUyME1ldGVvcm9sb2dpJTJDJTIwS2xpbWF0b2xvZ2klMkMlMjBkYW4lMjBHZW9maXNpa2ElMjIlMkMlMjJ4JTIyJTNBMC4xNTA1OTk4OTk2NjcyNjg1JTJDJTIydyUyMiUzQTEyODAlMkMlMjJoJTIyJTNBNzIwJTJDJTIyaiUyMiUzQTcyMCUyQyUyMmUlMjIlM0ExMjgwJTJDJTIybCUyMiUzQSUyMmh0dHBzJTNBJTJGJTJGd3d3LmJta2cuZ28uaWQlMkYlMjIlMkMlMjJyJTIyJTNBJTIyJTIyJTJDJTIyayUyMiUzQTI0JTJDJTIybiUyMiUzQSUyMlVURi04JTIyJTJDJTIybyUyMiUzQS00ODAlMkMlMjJxJTIyJTNBJTVCJTVEJTdE; https://bmkg.go.id/cuaca/bandara; https://bmkg.go.id/cuaca/bandara/potensi-awan-cb; https://bmkg.go.id/cuaca/ikhtisar-cuaca-harian; https://bmkg.go.id/cuaca/karhutla; https://bmkg.go.id/cuaca/maritim; https://bmkg.go.id/cuaca/maritim/pelabuhan; https://bmkg.go.id/cuaca/maritim/peringatan-gelombang-tinggi; https://bmkg.go.id/cuaca/modifikasi-cuaca; https://bmkg.go.id/cuaca/peringatan-dini-cuaca; https://bmkg.go.id/cuaca/peringatan-dini-cuaca/32; https://bmkg.go.id/cuaca/potensi-cuaca-ekstrem; https://bmkg.go.id/cuaca/potensi-hujan-sepekan; https://bmkg.go.id/cuaca/prakiraan-angin; https://bmkg.go.id/cuaca/prakiraan-cuaca; https://bmkg.go.id/cuaca/satelit; https://bmkg.go.id/cuaca/siklon-tropis; https://bmkg.go.id/fonts/DM-Sans-Bold.woff2; https://bmkg.go.id/fonts/DM-Sans-Medium.woff2; https://bmkg.go.id/fonts/DM-Sans-Regular.woff2; https://bmkg.go.id/gempabumi; https://bmkg.go.id/gempabumi/berpotensi-tsunami; https://bmkg.go.id/gempabumi/gempabumi-dirasakan; https://bmkg.go.id/gempabumi/gempabumi-m5; https://bmkg.go.id/gempabumi/gempabumi-realtime; https://bmkg.go.id/gempabumi/mitigasi/antisipasi-gempabumi; https://bmkg.go.id/gempabumi/mitigasi/edukasi-gempabumi-tsunami; https://bmkg.go.id/gempabumi/mitigasi/katalog-gempabumi-tsunami; https://bmkg.go.id/gempabumi/peta-isoseismal; https://bmkg.go.id/gempabumi/skala-mmi; https://bmkg.go.id/gempabumi/ulasan-guncangan-tanah; https://bmkg.go.id/geofisika-potensial/gaya-berat; https://bmkg.go.id/geofisika-potensial/magnet-bumi; https://bmkg.go.id/geofisika-potensial/petir-realtime; https://bmkg.go.id/iklim/analisis-hujan; https://bmkg.go.id/iklim/analisis-laju-perubahan-curah-hujan; https://bmkg.go.id/iklim/analisis-laju-perubahan-suhu-udara; https://bmkg.go.id/iklim/anomali-suhu-udara; https://bmkg.go.id/iklim/buletin-iklim; https://bmkg.go.id/iklim/dinamika-atmosfer; https://bmkg.go.id/iklim/el-nino-la-nina; https://bmkg.go.id/iklim/fakta-perubahan-iklim; https://bmkg.go.id/iklim/hari-tanpa-hujan; https://bmkg.go.id/iklim/indeks-presipitasi-terstandarisasi; https://bmkg.go.id/iklim/ketersediaan-air-tanaman; https://bmkg.go.id/iklim/peringatan-dini-hujan-tinggi; https://bmkg.go.id/iklim/peringatan-dini-kekeringan-meteorologis; https://bmkg.go.id/iklim/prediksi-hujan-bulanan; https://bmkg.go.id/iklim/prediksi-hujan-dasarian; https://bmkg.go.id/iklim/prediksi-indeks-presipitasi-terstandarisasi; https://bmkg.go.id/iklim/prediksi-ketersediaan-air-tanaman; https://bmkg.go.id/iklim/prediksi-musim; https://bmkg.go.id/iklim/proyeksi-perubahan-curah-hujan; https://bmkg.go.id/iklim/proyeksi-perubahan-suhu-udara; https://bmkg.go.id/iklim/warming-stripes; https://bmkg.go.id/images/icon.png; https://bmkg.go.id/images/loading.png; https://bmkg.go.id/info-bmkg; https://bmkg.go.id/ketentuan-penggunaan; https://bmkg.go.id/kontak; https://bmkg.go.id/kualitas-udara/gas-rumah-kaca; https://bmkg.go.id/kualitas-udara/kimia-air-hujan; https://bmkg.go.id/kualitas-udara/no2; https://bmkg.go.id/kualitas-udara/ozon; https://bmkg.go.id/kualitas-udara/pm25; https://bmkg.go.id/kualitas-udara/so2; https://bmkg.go.id/kualitas-udara/spm; https://bmkg.go.id/manifest.json; https://bmkg.go.id/pengumuman; https://bmkg.go.id/pengumuman/pengumuman-hasil-seleksi-administrasi-jabatan-pimpinan-tinggi-pratama-di-lingkungan-badan-meteorologi-klimatologi-dan-geofisika-2; https://bmkg.go.id/pengumuman/pengumuman-hasil-seleksi-policy-brief-dalam-seleksi-terbuka-jabatan-pimpinan-tinggi-pratama-di-lingkungan-badan-meteorologi-klimatologi-dan-geofisika; https://bmkg.go.id/pengumuman/undangan-market-sounding-kategori-jasa-pemeliharaan-sstem-pengelolaan-data-dan-komputasi; https://bmkg.go.id/peta-situs; https://bmkg.go.id/profil; https://bmkg.go.id/profil/balai-upt; https://bmkg.go.id/profil/organisasi; https://bmkg.go.id/profil/pameran-virtual; https://bmkg.go.id/profil/pejabat; https://bmkg.go.id/seismologi-teknik/analisis-spektral; https://bmkg.go.id/seismologi-teknik/kerentanan-seismik; https://bmkg.go.id/siaran-pers; https://bmkg.go.id/siaran-pers/bmkg-prediksi-aktivitas-gempa-susulan-malut-m76-meluruh-dalam-2-3-minggu; https://bmkg.go.id/siaran-pers/lindungi-hutan-indonesia-bmkg-dan-kemenhut-perkuat-akurasi-data-prediksi-dan-omc; https://bmkg.go.id/siaran-pers/peringatan-dini-tsunami-dampak-gempabumi-m7-6-di-malut-dinyatakan-berakhir-bmkg-pantau-kenaikan-muka-air-di-beberapa-wilayah; https://bmkg.go.id/tanda-waktu; https://bmkg.go.id/tanda-waktu/almanak; https://bmkg.go.id/tanda-waktu/hari-tanpa-bayangan; https://bmkg.go.id/tanda-waktu/hilal-gerhana; https://bmkg.go.id/tanda-waktu/peta-ketinggian-hilal; https://bmkg.go.id/tanda-waktu/terbit-terbenam-matahari; https://www.bmkg.go.id/
subdomain,broken,404,https://www.bmkg.go.id/asset/img/logo-bmkg.png,HEAD,,https://wbs.bmkg.go.id
subdomain,suspicious,403,https://ptsp.bmkg.go.id/New Center Point,GET,,https://ptsp.bmkg.go.id
subdomain,suspicious,403,https://ptsp.bmkg.go.id/contact us,GET,,https://ptsp.bmkg.go.id
subdomain,suspicious,403,https://signature.bmkg.go.id/dwt/,GET,,https://cuaca.bmkg.go.id
external,broken,404,https://fonts.googleapis.com,HEAD,,https://iklim.bmkg.go.id; https://wbs.bmkg.go.id
external,broken,404,https://fonts.gstatic.com,HEAD,,https://wbs.bmkg.go.id
external,broken,,https://jdih.basarnas.go.id/,GET,"HTTPSConnectionPool(host='jdih.basarnas.go.id', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')))",https://jdih.bmkg.go.id
external,broken,,https://s3.dapur.cloud/logo.jpg,GET,"HTTPSConnectionPool(host='s3.dapur.cloud', port=443): Max retries exceeded with url: /logo.jpg (Caused by NameResolutionError(""HTTPSConnection(host='s3.dapur.cloud', port=443): Failed to resolve 's3.dapur.cloud' ([Errno 11001] getaddrinfo failed)""))",https://aviation.bmkg.go.id
external,broken,,https://web.bnpb.go.id/jdih,GET,"HTTPSConnectionPool(host='web.bnpb.go.id', port=443): Max retries exceeded with url: /jdih (Caused by ConnectTimeoutError(<HTTPSConnection(host='web.bnpb.go.id', port=443) at 0x15eb2b5c910>, 'Connection to web.bnpb.go.id timed out. (connect timeout=15)'))",https://jdih.bmkg.go.id
external,broken,404,https://www.googletagmanager.com,HEAD,,https://bmkg.go.id; https://bmkg.go.id/; https://bmkg.go.id/_nuxt/--QpeBl6.js; https://bmkg.go.id/_nuxt/-Lyk7jYu.js; https://bmkg.go.id/_nuxt/1LzWCd1m.js; https://bmkg.go.id/_nuxt/3IBM3n42.js; https://bmkg.go.id/_nuxt/4ooNuis0.js; https://bmkg.go.id/_nuxt/4sxxGyVG.js; https://bmkg.go.id/_nuxt/9ZV1VRTP.js; https://bmkg.go.id/_nuxt/B-uFwpp2.js; https://bmkg.go.id/_nuxt/B6dqaLGP.js; https://bmkg.go.id/_nuxt/BUco3BOJ.js; https://bmkg.go.id/_nuxt/B_TDbcR1.js; https://bmkg.go.id/_nuxt/BahpuxSr.js; https://bmkg.go.id/_nuxt/BdeVb-ot.js; https://bmkg.go.id/_nuxt/BniGKFOy.js; https://bmkg.go.id/_nuxt/Bpq4fYIG.js; https://bmkg.go.id/_nuxt/C0wlLSwI.js; https://bmkg.go.id/_nuxt/C15Yh0vY.js; https://bmkg.go.id/_nuxt/C883yInM.js; https://bmkg.go.id/_nuxt/C9MdjlbX.js; https://bmkg.go.id/_nuxt/C9WkcRFU.js; https://bmkg.go.id/_nuxt/CBtuW2Qi.js; https://bmkg.go.id/_nuxt/CCeUEHHi.js; https://bmkg.go.id/_nuxt/CE9ua8Zl.js; https://bmkg.go.id/_nuxt/CG8adDBv.js; https://bmkg.go.id/_nuxt/CJpSaiz5.js; https://bmkg.go.id/_nuxt/CJpXr41Z.js; https://bmkg.go.id/_nuxt/CPXhvPSk.js; https://bmkg.go.id/_nuxt/CStC_4ru.js; https://bmkg.go.id/_nuxt/CWTbH6F7.js; https://bmkg.go.id/_nuxt/CanLQZQE.js; https://bmkg.go.id/_nuxt/Cgm68b7T.js; https://bmkg.go.id/_nuxt/Cjz97tfD.js; https://bmkg.go.id/_nuxt/ClC47Q59.js; https://bmkg.go.id/_nuxt/Cn5mbWhV.js; https://bmkg.go.id/_nuxt/CwRduDRI.js; https://bmkg.go.id/_nuxt/Cy-iww4h.js; https://bmkg.go.id/_nuxt/Cz-dQeDp.js; https://bmkg.go.id/_nuxt/CzD6SCtw.js; https://bmkg.go.id/_nuxt/D5TDQOCZ.js; https://bmkg.go.id/_nuxt/D64iXYvO.js; https://bmkg.go.id/_nuxt/DAUZLrcs.js; https://bmkg.go.id/_nuxt/DBL6FSSM.js; https://bmkg.go.id/_nuxt/DR-6gfA-.js; https://bmkg.go.id/_nuxt/DR-GePZy.js; https://bmkg.go.id/_nuxt/DUfJcvig.js; https://bmkg.go.id/_nuxt/DVJoZmv3.js; https://bmkg.go.id/_nuxt/DX0q5_un.js; https://bmkg.go.id/_nuxt/D_8VNHjF.js; https://bmkg.go.id/_nuxt/D_OBLm-Q.js; https://bmkg.go.id/_nuxt/Da2ywi04.js; https://bmkg.go.id/_nuxt/Dcio0EW1.js; https://bmkg.go.id/_nuxt/DfgTcM-u.js; https://bmkg.go.id/_nuxt/Djc3lbr3.js; https://bmkg.go.id/_nuxt/DkOLome-.js; https://bmkg.go.id/_nuxt/DnfuV04d.js; https://bmkg.go.id/_nuxt/DrSNWg7C.js; https://bmkg.go.id/_nuxt/DuJ00Wfz.js; https://bmkg.go.id/_nuxt/Dw6ObFCu.js; https://bmkg.go.id/_nuxt/DyHDlPCn.js; https://bmkg.go.id/_nuxt/NFn3wtp2.js; https://bmkg.go.id/_nuxt/VgrrGwnB.js; https://bmkg.go.id/_nuxt/W5ruwrjY.js; https://bmkg.go.id/_nuxt/XT0OsYrn.js; https://bmkg.go.id/_nuxt/gjX1nfdb.js; https://bmkg.go.id/_nuxt/index.D-Lqlxht.css; https://bmkg.go.id/_nuxt/nTN5fqT_.js; https://bmkg.go.id/_nuxt/nuxt-icon.MfBulapQ.css; https://bmkg.go.id/_nuxt/ssr21BZK.js; https://bmkg.go.id/_nuxt/t2Tn69YV.js; https://bmkg.go.id/_nuxt/tg5fXu_f.js; https://bmkg.go.id/_nuxt/w5tlUFmb.js; https://bmkg.go.id/_nuxt/wXnqCHSg.js; https://bmkg.go.id/_nuxt/xe-3zlXV.js; https://bmkg.go.id/artikel; https://bmkg.go.id/berita/daerah; https://bmkg.go.id/berita/kegiatan; https://bmkg.go.id/berita/kegiatan-internasional; https://bmkg.go.id/berita/utama; https://bmkg.go.id/berita/utama/bmkg-dan-kemensetneg-perkuat-kerja-sama-global-melalui-program-layanan-iklim-untuk-negara-colombo-plan; https://bmkg.go.id/berita/utama/bmkg-optimalkan-omc-di-danau-toba-dukung-ketahanan-air-dan-antisipasi-kemarau-2026; https://bmkg.go.id/berita/utama/kepala-bmkg-dorong-taruna-nusantara-siap-menuju-indonesia-emas-dalam-jumpa-tokoh-nasional; https://bmkg.go.id/cdn-cgi/zaraz/s.js?z=JTdCJTIyZXhlY3V0ZWQlMjIlM0ElNUIlNUQlMkMlMjJ0JTIyJTNBJTIyQk1LRyUyMC0lMjBCYWRhbiUyME1ldGVvcm9sb2dpJTJDJTIwS2xpbWF0b2xvZ2klMkMlMjBkYW4lMjBHZW9maXNpa2ElMjIlMkMlMjJ4JTIyJTNBMC4xNTA1OTk4OTk2NjcyNjg1JTJDJTIydyUyMiUzQTEyODAlMkMlMjJoJTIyJTNBNzIwJTJDJTIyaiUyMiUzQTcyMCUyQyUyMmUlMjIlM0ExMjgwJTJDJTIybCUyMiUzQSUyMmh0dHBzJTNBJTJGJTJGd3d3LmJta2cuZ28uaWQlMkYlMjIlMkMlMjJyJTIyJTNBJTIyJTIyJTJDJTIyayUyMiUzQTI0JTJDJTIybiUyMiUzQSUyMlVURi04JTIyJTJDJTIybyUyMiUzQS00ODAlMkMlMjJxJTIyJTNBJTVCJTVEJTdE; https://bmkg.go.id/cuaca/bandara; https://bmkg.go.id/cuaca/bandara/potensi-awan-cb; https://bmkg.go.id/cuaca/ikhtisar-cuaca-harian; https://bmkg.go.id/cuaca/karhutla; https://bmkg.go.id/cuaca/maritim; https://bmkg.go.id/cuaca/maritim/pelabuhan; https://bmkg.go.id/cuaca/maritim/peringatan-gelombang-tinggi; https://bmkg.go.id/cuaca/modifikasi-cuaca; https://bmkg.go.id/cuaca/peringatan-dini-cuaca; https://bmkg.go.id/cuaca/peringatan-dini-cuaca/32; https://bmkg.go.id/cuaca/potensi-cuaca-ekstrem; https://bmkg.go.id/cuaca/potensi-hujan-sepekan; https://bmkg.go.id/cuaca/prakiraan-angin; https://bmkg.go.id/cuaca/prakiraan-cuaca; https://bmkg.go.id/cuaca/satelit; https://bmkg.go.id/cuaca/siklon-tropis; https://bmkg.go.id/fonts/DM-Sans-Bold.woff2; https://bmkg.go.id/fonts/DM-Sans-Medium.woff2; https://bmkg.go.id/fonts/DM-Sans-Regular.woff2; https://bmkg.go.id/gempabumi; https://bmkg.go.id/gempabumi/berpotensi-tsunami; https://bmkg.go.id/gempabumi/gempabumi-dirasakan; https://bmkg.go.id/gempabumi/gempabumi-m5; https://bmkg.go.id/gempabumi/gempabumi-realtime; https://bmkg.go.id/gempabumi/mitigasi/antisipasi-gempabumi; https://bmkg.go.id/gempabumi/mitigasi/edukasi-gempabumi-tsunami; https://bmkg.go.id/gempabumi/mitigasi/katalog-gempabumi-tsunami; https://bmkg.go.id/gempabumi/peta-isoseismal; https://bmkg.go.id/gempabumi/skala-mmi; https://bmkg.go.id/gempabumi/ulasan-guncangan-tanah; https://bmkg.go.id/geofisika-potensial/gaya-berat; https://bmkg.go.id/geofisika-potensial/magnet-bumi; https://bmkg.go.id/geofisika-potensial/petir-realtime; https://bmkg.go.id/iklim/analisis-hujan; https://bmkg.go.id/iklim/analisis-laju-perubahan-curah-hujan; https://bmkg.go.id/iklim/analisis-laju-perubahan-suhu-udara; https://bmkg.go.id/iklim/anomali-suhu-udara; https://bmkg.go.id/iklim/buletin-iklim; https://bmkg.go.id/iklim/dinamika-atmosfer; https://bmkg.go.id/iklim/el-nino-la-nina; https://bmkg.go.id/iklim/fakta-perubahan-iklim; https://bmkg.go.id/iklim/hari-tanpa-hujan; https://bmkg.go.id/iklim/indeks-presipitasi-terstandarisasi; https://bmkg.go.id/iklim/ketersediaan-air-tanaman; https://bmkg.go.id/iklim/peringatan-dini-hujan-tinggi; https://bmkg.go.id/iklim/peringatan-dini-kekeringan-meteorologis; https://bmkg.go.id/iklim/prediksi-hujan-bulanan; https://bmkg.go.id/iklim/prediksi-hujan-dasarian; https://bmkg.go.id/iklim/prediksi-indeks-presipitasi-terstandarisasi; https://bmkg.go.id/iklim/prediksi-ketersediaan-air-tanaman; https://bmkg.go.id/iklim/prediksi-musim; https://bmkg.go.id/iklim/proyeksi-perubahan-curah-hujan; https://bmkg.go.id/iklim/proyeksi-perubahan-suhu-udara; https://bmkg.go.id/iklim/warming-stripes; https://bmkg.go.id/images/icon.png; https://bmkg.go.id/images/loading.png; https://bmkg.go.id/info-bmkg; https://bmkg.go.id/ketentuan-penggunaan; https://bmkg.go.id/kontak; https://bmkg.go.id/kualitas-udara/gas-rumah-kaca; https://bmkg.go.id/kualitas-udara/kimia-air-hujan; https://bmkg.go.id/kualitas-udara/no2; https://bmkg.go.id/kualitas-udara/ozon; https://bmkg.go.id/kualitas-udara/pm25; https://bmkg.go.id/kualitas-udara/so2; https://bmkg.go.id/kualitas-udara/spm; https://bmkg.go.id/manifest.json; https://bmkg.go.id/pengumuman; https://bmkg.go.id/pengumuman/pengumuman-hasil-seleksi-administrasi-jabatan-pimpinan-tinggi-pratama-di-lingkungan-badan-meteorologi-klimatologi-dan-geofisika-2; https://bmkg.go.id/pengumuman/pengumuman-hasil-seleksi-policy-brief-dalam-seleksi-terbuka-jabatan-pimpinan-tinggi-pratama-di-lingkungan-badan-meteorologi-klimatologi-dan-geofisika; https://bmkg.go.id/pengumuman/undangan-market-sounding-kategori-jasa-pemeliharaan-sstem-pengelolaan-data-dan-komputasi; https://bmkg.go.id/peta-situs; https://bmkg.go.id/profil; https://bmkg.go.id/profil/balai-upt; https://bmkg.go.id/profil/organisasi; https://bmkg.go.id/profil/pameran-virtual; https://bmkg.go.id/profil/pejabat; https://bmkg.go.id/seismologi-teknik/analisis-spektral; https://bmkg.go.id/seismologi-teknik/kerentanan-seismik; https://bmkg.go.id/siaran-pers; https://bmkg.go.id/siaran-pers/bmkg-prediksi-aktivitas-gempa-susulan-malut-m76-meluruh-dalam-2-3-minggu; https://bmkg.go.id/siaran-pers/lindungi-hutan-indonesia-bmkg-dan-kemenhut-perkuat-akurasi-data-prediksi-dan-omc; https://bmkg.go.id/siaran-pers/peringatan-dini-tsunami-dampak-gempabumi-m7-6-di-malut-dinyatakan-berakhir-bmkg-pantau-kenaikan-muka-air-di-beberapa-wilayah; https://bmkg.go.id/tanda-waktu; https://bmkg.go.id/tanda-waktu/almanak; https://bmkg.go.id/tanda-waktu/hari-tanpa-bayangan; https://bmkg.go.id/tanda-waktu/hilal-gerhana; https://bmkg.go.id/tanda-waktu/peta-ketinggian-hilal; https://bmkg.go.id/tanda-waktu/terbit-terbenam-matahari; https://www.bmkg.go.id/
